Target, ra[rad], dec[rad], ra[h:m:s], dec[d:m:s], ObservationTimeAtGaia[UTC], CcdRow[1-7], zetaFieldAngle[rad], scanAngle[rad], Fov[FovP=preceding/FovF=following], parallaxFactorAlongScan, parallaxFactorAcrossScan, ObservationTimeAtBarycentre[BarycentricJulianDateInTCB]
HD 29021,1.2124381523448602,1.0589994574756743,04:37:52.221,+60:40:34.318,2015-07-07T14:31:26.042 ,1,0.006242472230372117,-2.649920805349101,FoVF,0.14267727316151158,0.723220583529202,2457211.1020305315
HD 29021,1.2124381523448602,1.0589994574756743,04:37:52.221,+60:40:34.318,2015-07-07T20:31:40.665 ,1,0.006819289023520878,-2.6674810242312734,FoVF,0.15209608372744338,0.722857959157448,2457211.3522088085
HD 29021,1.2124381523448602,1.0589994574756743,04:37:52.221,+60:40:34.318,2015-08-26T02:11:19.513 ,4,3.6478942227971675E-4,-2.391665630882615,FoVF,-0.6926391296876733,0.7236419052791734,2457260.591001099
HD 29021,1.2124381523448602,1.0589994574756743,04:37:52.221,+60:40:34.318,2015-09-28T17:54:14.747 ,7,-0.006417535928259906,2.011589161738891,FoVP,0.6770229665225949,0.7157269228161548,2457294.2484200248
HD 29021,1.2124381523448602,1.0589994574756743,04:37:52.221,+60:40:34.318,2015-09-28T19:40:48.973 ,5,-0.0012185656932442895,2.0128560872421346,FoVF,0.6753281669063035,0.7169579743614887,2457294.3224328207
HD 29021,1.2124381523448602,1.0589994574756743,04:37:52.221,+60:40:34.318,2015-10-18T17:54:09.287 ,3,1.2952014402347624E-6,-3.126143292083389,FoVP,-0.5259351801927008,0.7130103669977289,2457314.249742247
HD 29021,1.2124381523448602,1.0589994574756743,04:37:52.221,+60:40:34.318,2015-10-18T19:40:43.517 ,7,-0.0047315910079215664,-3.123517117386014,FoVF,-0.5282707873595042,0.7107154296815668,2457314.3237541444
HD 29021,1.2124381523448602,1.0589994574756743,04:37:52.221,+60:40:34.318,2016-01-20T16:29:08.727 ,7,-0.0037702756624150603,-0.1081712910105969,FoVF,0.40831207837609734,0.6963595703837545,2457408.1912629255
HD 29021,1.2124381523448602,1.0589994574756743,04:37:52.221,+60:40:34.318,2016-02-04T16:33:37.764 ,2,0.004462689843137545,0.8680230741352553,FoVF,-0.5582710524583852,0.7061365564080457,2457423.193467027
HD 29021,1.2124381523448602,1.0589994574756743,04:37:52.221,+60:40:34.318,2016-02-04T20:47:17.809 ,7,-0.006610903207675611,0.8751323923587252,FoVP,-0.5655447575924608,0.7015759719617387,2457423.369613126
HD 29021,1.2124381523448602,1.0589994574756743,04:37:52.221,+60:40:34.318,2016-03-11T08:01:54.262 ,6,-0.004382296104105231,-1.0007434547891236,FoVP,0.7056684332497583,0.7061580924447582,2457458.835400755
HD 29021,1.2124381523448602,1.0589994574756743,04:37:52.221,+60:40:34.318,2016-03-11T09:48:28.466 ,4,9.426835413541154E-4,-1.0018721223060698,FoVF,0.70586812285255,0.7059079389772719,2457458.9094018484
HD 29021,1.2124381523448602,1.0589994574756743,04:37:52.221,+60:40:34.318,2016-04-17T03:22:23.898 ,2,0.0037304422087353316,-0.04121809231701574,FoVF,-0.503285922515091,0.7103924935657282,2457495.638618025
HD 29021,1.2124381523448602,1.0589994574756743,04:37:52.221,+60:40:34.318,2016-04-17T07:36:03.935 ,5,-0.0027666985341607236,-0.05211765016577795,FoVP,-0.4967146332006799,0.7137393565836038,2457495.8147650855
HD 29021,1.2124381523448602,1.0589994574756743,04:37:52.221,+60:40:34.318,2016-05-04T19:45:48.173 ,6,-0.004788260416629933,-1.2706177470908482,FoVP,0.2430878213765573,0.7201039414966733,2457513.3206061227
HD 29021,1.2124381523448602,1.0589994574756743,04:37:52.221,+60:40:34.318,2016-05-04T21:32:22.318 ,6,-0.0028203393606387695,-1.2755193719132634,FoVF,0.24547097133716936,0.7188046445609704,2457513.3946092264
HD 29021,1.2124381523448602,1.0589994574756743,04:37:52.221,+60:40:34.318,2016-05-05T01:46:02.320 ,2,0.001904358806153107,-1.287169491283932,FoVP,0.25110582328439646,0.7156873098670455,2457513.570759037
HD 29021,1.2124381523448602,1.0589994574756743,04:37:52.221,+60:40:34.318,2016-05-05T03:32:36.578 ,2,0.0039061389608253385,-1.2920567790499247,FoVF,0.2534574271764397,0.7143674718516106,2457513.6447634697
HD 29021,1.2124381523448602,1.0589994574756743,04:37:52.221,+60:40:34.318,2016-07-11T13:48:59.252 ,2,0.0032079342901249045,-2.210832636924474,FoVP,-0.2513896185393594,0.7225157790166591,2457581.0727518587
HD 29021,1.2124381523448602,1.0589994574756743,04:37:52.221,+60:40:34.318,2016-07-11T15:35:33.499 ,4,0.0012965779953843168,-2.215667040444916,FoVF,-0.24903195263201852,0.7238328027705736,2457581.146762407
HD 29021,1.2124381523448602,1.0589994574756743,04:37:52.221,+60:40:34.318,2016-07-11T19:49:13.480 ,5,-0.0032135604206458643,-2.2271897619977543,FoVP,-0.2433832497994957,0.72694316746058,2457581.3229269106
HD 29021,1.2124381523448602,1.0589994574756743,04:37:52.221,+60:40:34.318,2016-07-29T07:59:27.471 ,5,-0.0030034840701784493,2.8588137169017354,FoVP,0.49208429832861084,0.7282156011797776,2457598.8309211745
HD 29021,1.2124381523448602,1.0589994574756743,04:37:52.221,+60:40:34.318,2016-07-29T09:46:01.654 ,5,-4.411163234495501E-4,2.854275159598095,FoVF,0.4948836969263759,0.7268574410521869,2457598.9049322978
HD 29021,1.2124381523448602,1.0589994574756743,04:37:52.221,+60:40:34.318,2016-09-05T13:34:22.873 ,2,0.0015666858549333797,-2.4907084865479066,FoVP,-0.7200463539444507,0.7202065479332154,2457637.0662342054
HD 29021,1.2124381523448602,1.0589994574756743,04:37:52.221,+60:40:34.318,2016-09-05T15:20:57.078 ,7,-0.0035951542466725003,-2.4918499854489875,FoVF,-0.7198152433864199,0.7204981604725722,2457637.1402470265
HD 29021,1.2124381523448602,1.0589994574756743,04:37:52.221,+60:40:34.318,2016-10-12T00:50:44.147 ,5,-0.002299076210884656,1.9168808109412279,FoVP,0.5807092105101903,0.714835201361088,2457673.538668315
HD 29021,1.2124381523448602,1.0589994574756743,04:37:52.221,+60:40:34.318,2016-10-12T02:37:18.357 ,3,0.002281006188547603,1.9197308216577909,FoVF,0.5777301625930324,0.7167200839124772,2457673.612680314
HD 29021,1.2124381523448602,1.0589994574756743,04:37:52.221,+60:40:34.318,2016-10-27T14:41:51.819 ,4,0.0018351048207098676,2.90296221272708,FoVF,-0.4142461197295125,0.7116933134768436,2457689.1167803816
HD 29021,1.2124381523448602,1.0589994574756743,04:37:52.221,+60:40:34.318,2017-01-29T09:43:34.257 ,4,-0.0014564585265984132,-0.3610123533608738,FoVP,0.5177223341785246,0.6982758946691773,2457782.9090909404
HD 29021,1.2124381523448602,1.0589994574756743,04:37:52.221,+60:40:34.318,2017-01-29T11:30:08.458 ,3,0.0033504653239230355,-0.35826320254439026,FoVF,0.5153242966537345,0.7006081752231438,2457782.983093256
HD 29021,1.2124381523448602,1.0589994574756743,04:37:52.221,+60:40:34.318,2017-02-17T12:52:09.354 ,1,0.006954835044618435,0.7755317776248585,FoVF,-0.6534282164497212,0.7086324774452171,2457802.038719601
HD 29021,1.2124381523448602,1.0589994574756743,04:37:52.221,+60:40:34.318,2017-02-17T17:05:49.364 ,7,-0.005691994459353835,0.7789252119344792,FoVP,-0.6577059632238668,0.7055145038337567,2457802.21486384
HD 29021,1.2124381523448602,1.0589994574756743,04:37:52.221,+60:40:34.318,2017-03-22T12:20:08.010 ,7,-0.0032721694883718153,-1.1005391841531402,FoVF,0.6818159858880262,0.7090979297738282,2457835.013891872
HD 29021,1.2124381523448602,1.0589994574756743,04:37:52.221,+60:40:34.318,2017-05-08T05:57:29.622 ,1,0.0060436973778173675,-0.7257871910654203,FoVF,-0.20256899005970394,0.7124020017280458,2457881.7452871352
HD 29021,1.2124381523448602,1.0589994574756743,04:37:52.221,+60:40:34.318,2017-05-08T11:57:44.173 ,2,0.0045323168105434845,-0.7435500365120931,FoVF,-0.19299309519745558,0.7134744347947031,2457881.995445644
HD 29021,1.2124381523448602,1.0589994574756743,04:37:52.221,+60:40:34.318,2017-05-08T16:11:24.367 ,1,0.003582450837002514,-0.7560659097896031,FoVP,-0.18625766092490847,0.7141545432657105,2457882.1715983637
HD 29021,1.2124381523448602,1.0589994574756743,04:37:52.221,+60:40:34.318,2017-05-08T17:57:58.638 ,3,0.003211330592164951,-0.7613257824311734,FoVF,-0.18343014606354158,0.7144217930559291,2457882.2456032266
HD 29021,1.2124381523448602,1.0589994574756743,04:37:52.221,+60:40:34.318,2017-05-08T22:11:38.778 ,2,0.0023939149103569955,-0.7738494398254763,FoVP,-0.17670560878654817,0.7150140184447361,2457882.421755373
HD 29021,1.2124381523448602,1.0589994574756743,04:37:52.221,+60:40:34.318,2017-05-08T23:58:13.028 ,3,0.0020780397917728147,-0.7791122698069585,FoVF,-0.17388310915909133,0.7152444056336004,2457882.4957600147
HD 29021,1.2124381523448602,1.0589994574756743,04:37:52.221,+60:40:34.318,2017-05-09T04:11:53.122 ,3,0.0013911709676901658,-0.7916422370498282,FoVP,-0.16717154508440785,0.7157490505727285,2457882.6719116806
HD 29021,1.2124381523448602,1.0589994574756743,04:37:52.221,+60:40:34.318,2017-05-09T05:58:27.355 ,4,0.001129740820903175,-0.7969074163693556,FoVF,-0.16435492881762803,0.7159427193144332,2457882.74591614
HD 29021,1.2124381523448602,1.0589994574756743,04:37:52.221,+60:40:34.318,2017-05-09T10:12:07.411 ,3,5.715135767689655E-4,-0.8094422733176895,FoVP,-0.1576583925630677,0.7163601664813961,2457882.9220674164
HD 29021,1.2124381523448602,1.0589994574756743,04:37:52.221,+60:40:34.318,2017-05-09T11:58:41.628 ,4,3.637278189152929E-4,-0.8147092167243534,FoVF,-0.1548485173080738,0.7165172938741048,2457882.9960717307
HD 29021,1.2124381523448602,1.0589994574756743,04:37:52.221,+60:40:34.318,2017-05-09T16:12:21.654 ,3,-6.776332601383814E-5,-0.8272475973974075,FoVP,-0.14816903533284725,0.716848002712377,2457883.172222709
HD 29021,1.2124381523448602,1.0589994574756743,04:37:52.221,+60:40:34.318,2017-05-09T17:58:55.861 ,5,-2.2270502526091434E-4,-0.8325157423917617,FoVF,-0.1453667455724946,0.7169687973837859,2457883.2462269166
HD 29021,1.2124381523448602,1.0589994574756743,04:37:52.221,+60:40:34.318,2017-05-09T22:12:35.864 ,4,-5.293641598399755E-4,-0.8450563349399134,FoVP,-0.13870630992507194,0.7172133006741904,2457883.4223776846
HD 29021,1.2124381523448602,1.0589994574756743,04:37:52.221,+60:40:34.318,2017-05-09T23:59:10.063 ,5,-6.322612171904462E-4,-0.8503251417479091,FoVF,-0.13591243444041137,0.717298001345145,2457883.496381823
HD 29021,1.2124381523448602,1.0589994574756743,04:37:52.221,+60:40:34.318,2017-05-10T04:12:50.051 ,4,-8.159894872786377E-4,-0.8628666883546074,FoVP,-0.12927299693808433,0.7174569017715586,2457883.672532469
HD 29021,1.2124381523448602,1.0589994574756743,04:37:52.221,+60:40:34.318,2017-05-10T05:59:24.245 ,5,-8.676397635270926E-4,-0.8681356398721187,FoVF,-0.12648834644442,0.7175057758024215,2457883.7465365743
HD 29021,1.2124381523448602,1.0589994574756743,04:37:52.221,+60:40:34.318,2017-05-10T10:13:04.226 ,4,-9.303338656727615E-4,-0.8806769365896276,FoVP,-0.11987181324783786,0.7175797424691895,2457883.9226871855
HD 29021,1.2124381523448602,1.0589994574756743,04:37:52.221,+60:40:34.318,2017-05-10T11:59:38.419 ,5,-9.315330422100947E-4,-0.8859455382986342,FoVF,-0.11709717820035148,0.7175930843885625,2457883.9966912935
HD 29021,1.2124381523448602,1.0589994574756743,04:37:52.221,+60:40:34.318,2017-05-10T16:13:18.399 ,4,-8.750837615778482E-4,-0.8984854348149129,FoVP,-0.11050540479315754,0.7175828493133425,2457884.172841955
HD 29021,1.2124381523448602,1.0589994574756743,04:37:52.221,+60:40:34.318,2017-05-10T17:59:52.593 ,5,-8.266247355344329E-4,-0.9037532146719554,FoVF,-0.10774155336302645,0.7175609793398509,2457884.246846102
HD 29021,1.2124381523448602,1.0589994574756743,04:37:52.221,+60:40:34.318,2017-05-10T22:13:32.581 ,4,-6.529155284436548E-4,-0.9162906140121196,FoVP,-0.10117633993516109,0.7174673339243169,2457884.4229968973
HD 29021,1.2124381523448602,1.0589994574756743,04:37:52.221,+60:40:34.318,2017-05-11T00:00:06.779 ,5,-5.555878264012762E-4,-0.9215571223089248,FoVF,-0.09842401615461799,0.717410596483422,2457884.497001118
HD 29021,1.2124381523448602,1.0589994574756743,04:37:52.221,+60:40:34.318,2017-05-11T04:13:46.781 ,4,-2.664934469650281E-4,-0.934090980470681,FoVP,-0.09188710338877504,0.7172343879836176,2457884.6731521296
HD 29021,1.2124381523448602,1.0589994574756743,04:37:52.221,+60:40:34.318,2017-05-11T06:00:20.987 ,5,-1.210826573300651E-4,-0.9393557896677063,FoVF,-0.08914702546487945,0.7171431502248108,2457884.747156459
HD 29021,1.2124381523448602,1.0589994574756743,04:37:52.221,+60:40:34.318,2017-05-11T10:14:01.010 ,3,2.815321720504347E-4,-0.951885115193283,FoVP,-0.0826400907212243,0.7168852782198828,2457884.923307768
HD 29021,1.2124381523448602,1.0589994574756743,04:37:52.221,+60:40:34.318,2017-05-11T12:00:35.226 ,4,4.742449484693041E-4,-0.9571478197264673,FoVF,-0.0799129495160125,0.7167599285354367,2457884.997312239
HD 29021,1.2124381523448602,1.0589994574756743,04:37:52.221,+60:40:34.318,2017-05-11T16:14:15.277 ,3,9.885268226369497E-4,-0.9696716732119144,FoVP,-0.07343760341035564,0.7164213414182535,2457885.1734639253
HD 29021,1.2124381523448602,1.0589994574756743,04:37:52.221,+60:40:34.318,2017-05-11T18:00:49.507 ,4,0.0012277655035057855,-0.9749318892735527,FoVF,-0.07072406108486747,0.7162622879730138,2457885.247468571
HD 29021,1.2124381523448602,1.0589994574756743,04:37:52.221,+60:40:34.318,2017-05-11T22:14:29.592 ,2,0.0018518735775939267,-0.9874493828181108,FoVP,-0.06428184445211188,0.7158439794587349,2457885.423620713
HD 29021,1.2124381523448602,1.0589994574756743,04:37:52.221,+60:40:34.318,2017-05-12T00:01:03.838 ,3,0.0021368676109211706,-0.9927067481135813,FoVF,-0.061582533270363525,0.7156516487302332,2457885.497625566
HD 29021,1.2124381523448602,1.0589994574756743,04:37:52.221,+60:40:34.318,2017-05-12T04:14:43.965 ,2,0.002868974799953925,-1.0052170447105924,FoVP,-0.055174914505771194,0.7151546544036232,2457885.67377824
HD 29021,1.2124381523448602,1.0589994574756743,04:37:52.221,+60:40:34.318,2017-05-12T06:01:18.230 ,3,0.0031989596582878903,-1.0104712181907074,FoVF,-0.05249043579520723,0.7149294897404588,2457885.747783333
HD 29021,1.2124381523448602,1.0589994574756743,04:37:52.221,+60:40:34.318,2017-05-12T10:14:58.405 ,1,0.004037253793040157,-1.0229735310645298,FoVP,-0.046118808560774195,0.7143548836408197,2457885.9239366143
HD 29021,1.2124381523448602,1.0589994574756743,04:37:52.221,+60:40:34.318,2017-05-12T12:01:32.690 ,2,0.004411471451087053,-1.028224192635443,FoVF,-0.043449731824281836,0.7140973438369037,2457885.9979419773
HD 29021,1.2124381523448602,1.0589994574756743,04:37:52.221,+60:40:34.318,2017-05-12T18:01:47.230 ,1,0.005771855784944863,-1.045964634735286,FoVF,-0.03446227528650752,0.7131567929939269,2457886.248101604
HD 29021,1.2124381523448602,1.0589994574756743,04:37:52.221,+60:40:34.318,2017-07-22T12:08:15.017 ,2,0.0049253929462134095,-2.199772730999453,FoVF,-0.417981260015239,0.7194905541009993,2457957.003325212
HD 29021,1.2124381523448602,1.0589994574756743,04:37:52.221,+60:40:34.318,2017-07-22T16:21:55.088 ,5,-0.0019839833682875688,-2.210055998295992,FoVP,-0.41309919827641206,0.7236127760788801,2457957.179492723
HD 29021,1.2124381523448602,1.0589994574756743,04:37:52.221,+60:40:34.318,2017-07-22T18:08:29.246 ,7,-0.00487201782048133,-2.2143861169033654,FoVF,-0.4110335606921946,0.7253395814337619,2457957.2535030926
HD 29021,1.2124381523448602,1.0589994574756743,04:37:52.221,+60:40:34.318,2017-08-15T04:26:17.573 ,7,-0.006205103165616909,2.5251679199027244,FoVP,0.6328545399500091,0.7266738781077187,2457980.6840072903
HD 29021,1.2124381523448602,1.0589994574756743,04:37:52.221,+60:40:34.318,2017-08-15T06:12:51.733 ,6,-0.0022186498893679183,2.521771031427006,FoVF,0.6348889574311706,0.7253010047674797,2457980.758019055
HD 29021,1.2124381523448602,1.0589994574756743,04:37:52.221,+60:40:34.318,2017-09-16T22:05:35.275 ,5,-0.0022331160864498168,-2.6095133715840895,FoVP,-0.7149886698511059,0.7155179487283768,2458013.422141977
HD 29021,1.2124381523448602,1.0589994574756743,04:37:52.221,+60:40:34.318,2017-10-26T04:55:41.987 ,7,-0.004405472515561667,1.850450297288948,FoVF,0.4354565746699488,0.7112005035738558,2458052.7096596924
HD 29021,1.2124381523448602,1.0589994574756743,04:37:52.221,+60:40:34.318,2017-10-26T09:09:22.018 ,1,0.00373341646468863,1.8605117036414693,FoVP,0.42569701368278895,0.715715605999242,2458052.885827085
HD 29021,1.2124381523448602,1.0589994574756743,04:37:52.221,+60:40:34.318,2017-10-26T10:55:56.148 ,1,0.00708555302796925,1.8647926903436058,FoVF,0.42155111781889676,0.717596188538096,2458052.9598372546
HD 29021,1.2124381523448602,1.0589994574756743,04:37:52.221,+60:40:34.318,2017-11-05T21:15:45.687 ,2,0.0027523077081433225,2.5840280581607775,FoVP,-0.2735407206600246,0.7107795434665025,2458063.390783287
HD 29021,1.2124381523448602,1.0589994574756743,04:37:52.221,+60:40:34.318,2017-11-05T23:02:19.878 ,5,-3.8093460304546733E-4,2.5885082503795083,FoVF,-0.27752664696105883,0.7086984270726315,2458063.464793331
HD 29021,1.2124381523448602,1.0589994574756743,04:37:52.221,+60:40:34.318,2018-02-08T12:09:35.079 ,4,-0.0011110146436048738,-0.5685124546676628,FoVP,0.6055660401813129,0.7010813804369459,2458158.0098451357
HD 29021,1.2124381523448602,1.0589994574756743,04:37:52.221,+60:40:34.318,2018-02-08T13:56:09.279 ,2,0.004106635438281006,-0.5667073992336754,FoVF,0.6038823925548022,0.703021086143074,2458158.083846881
HD 29021,1.2124381523448602,1.0589994574756743,04:37:52.221,+60:40:34.318,2018-03-03T18:02:39.700 ,7,-0.005495061051012949,0.6544916054052693,FoVP,-0.7029431736739264,0.7097852884106323,2458181.2532719793
HD 29021,1.2124381523448602,1.0589994574756743,04:37:52.221,+60:40:34.318,2018-04-02T19:30:02.005 ,6,-0.0031025250717122733,-1.182716424416063,FoVF,0.6268301343267771,0.712536430144252,2458211.3116177637
HD 29021,1.2124381523448602,1.0589994574756743,04:37:52.221,+60:40:34.318,2018-08-03T01:19:02.350 ,2,0.003825608175617046,-2.2423775758329527,FoVF,-0.5408207282058549,0.7180384353469366,2458333.5531501668
HD 29021,1.2124381523448602,1.0589994574756743,04:37:52.221,+60:40:34.318,2018-08-03T05:32:42.351 ,6,-0.004995025597423153,-2.251119234796275,FoVP,-0.5368197341316984,0.7222905854101479,2458333.7293186616
HD 29021,1.2124381523448602,1.0589994574756743,04:37:52.221,+60:40:34.318,2018-08-30T17:27:00.396 ,7,-0.006141776898568653,2.301633688240612,FoVP,0.7009897822963433,0.7228307309569602,2458361.2273274944
HD 29021,1.2124381523448602,1.0589994574756743,04:37:52.221,+60:40:34.318,2018-08-30T19:13:34.581 ,5,-0.0012444053004268293,2.2996856085270205,FoVF,0.7019019620802641,0.7221083359852826,2458361.301340004
HD 29021,1.2124381523448602,1.0589994574756743,04:37:52.221,+60:40:34.318,2018-09-27T23:13:03.457 ,5,-0.002081782045054886,-2.75038512585853,FoVP,-0.6792130862783411,0.7103611843447033,2458389.469837918
HD 29021,1.2124381523448602,1.0589994574756743,04:37:52.221,+60:40:34.318,2018-11-10T04:05:47.824 ,6,-0.004429096667076528,1.867559805987645,FoVP,0.19452622036571132,0.7075057486265338,2458432.675705028
HD 29021,1.2124381523448602,1.0589994574756743,04:37:52.221,+60:40:34.318,2018-11-10T05:52:22.103 ,6,-0.0031233815625715503,1.8728799875655096,FoVF,0.1895749757836739,0.708354573054713,2458432.749715734
HD 29021,1.2124381523448602,1.0589994574756743,04:37:52.221,+60:40:34.318,2018-11-10T11:52:36.398 ,4,9.206663583806921E-4,1.8909508968905218,FoVF,0.17275206300368964,0.710988477715952,2458432.999890773
HD 29021,1.2124381523448602,1.0589994574756743,04:37:52.221,+60:40:34.318,2018-11-10T16:06:16.321 ,1,0.0034245243012754633,1.9037494415688652,FoVP,0.16083341196328108,0.7126211211736768,2458433.176053999
HD 29021,1.2124381523448602,1.0589994574756743,04:37:52.221,+60:40:34.318,2018-11-10T17:52:50.458 ,2,0.0043913613526843235,1.9091427166232717,FoVF,0.1558101901111267,0.7132513418203288,2458433.2500630207
HD 29021,1.2124381523448602,1.0589994574756743,04:37:52.221,+60:40:34.318,2018-11-13T11:55:19.809 ,2,0.004622007562729024,2.112038910270969,FoVF,-0.03231700983250185,0.7120784081190119,2458436.001891245
HD 29021,1.2124381523448602,1.0589994574756743,04:37:52.221,+60:40:34.318,2018-11-13T16:08:59.675 ,2,0.0023199325273370046,2.1248938070809658,FoVP,-0.04408828052143012,0.7103660357980985,2458436.178053155
HD 29021,1.2124381523448602,1.0589994574756743,04:37:52.221,+60:40:34.318,2018-11-13T17:55:33.851 ,4,0.001273171005059929,2.1302799233486223,FoVF,-0.04901173466641215,0.7095901962328075,2458436.252062358
HD 29021,1.2124381523448602,1.0589994574756743,04:37:52.221,+60:40:34.318,2018-11-13T22:09:13.873 ,4,-0.0014062120893999412,2.143063086600779,FoVP,-0.06067540308632353,0.707610710125307,2458436.4282260234
HD 29021,1.2124381523448602,1.0589994574756743,04:37:52.221,+60:40:34.318,2018-11-13T23:55:48.119 ,6,-0.0026101961773350624,2.148416954779446,FoVF,-0.06555112518845148,0.7067238489495581,2458436.502236017
HD 29021,1.2124381523448602,1.0589994574756743,04:37:52.221,+60:40:34.318,2018-11-14T04:09:28.318 ,7,-0.005660604173785397,2.161118486703367,FoVP,-0.07709545058053002,0.7044831522404101,2458436.6784016853
HD 29021,1.2124381523448602,1.0589994574756743,04:37:52.221,+60:40:34.318,2019-01-04T02:20:38.577 ,6,-0.0038347504647299976,0.665631629465903,FoVP,0.04805114298136655,0.7042310172046186,2458487.602802653
HD 29021,1.2124381523448602,1.0589994574756743,04:37:52.221,+60:40:34.318,2019-01-04T04:07:12.849 ,6,-0.0027723087113313686,0.6710857408424731,FoVF,0.043093372263526726,0.7049968246875654,2458487.676807847
HD 29021,1.2124381523448602,1.0589994574756743,04:37:52.221,+60:40:34.318,2019-01-04T08:20:52.940 ,4,-4.373686168151045E-4,0.6841040132861752,FoVP,0.03123977603624849,0.7066825484448525,2458487.8529601414
HD 29021,1.2124381523448602,1.0589994574756743,04:37:52.221,+60:40:34.318,2019-01-04T10:07:27.149 ,4,4.6153705142128914E-4,0.6895873566371307,FoVF,0.026238897614610547,0.7073326612011239,2458487.9269645917
HD 29021,1.2124381523448602,1.0589994574756743,04:37:52.221,+60:40:34.318,2019-01-04T14:21:07.103 ,2,0.002404234990608299,0.7026697597241961,FoVP,0.014289312102761508,0.708740433966432,2458488.1031152527
