Target, ra[rad], dec[rad], ra[h:m:s], dec[d:m:s], ObservationTimeAtGaia[UTC], CcdRow[1-7], zetaFieldAngle[rad], scanAngle[rad], Fov[FovP=preceding/FovF=following], parallaxFactorAlongScan, parallaxFactorAcrossScan, ObservationTimeAtBarycentre[BarycentricJulianDateInTCB]
hd 171238,4.863918172827525,-0.4899543278504531,18:34:43.676,-28:04:20.335,2015-10-01T21:33:08.954 ,3,-4.8853629086524546E-5,0.7257829418091457,FoVP,-0.7176759335332262,0.7165396300041537,2457297.398974022
hd 171238,4.863918172827525,-0.4899543278504531,18:34:43.676,-28:04:20.335,2015-10-27T03:24:40.165 ,1,0.0036607431734374664,-0.6944312485770651,FoVP,0.5679564391157685,0.7103895418813306,2457322.6406416213
hd 171238,4.863918172827525,-0.4899543278504531,18:34:43.676,-28:04:20.335,2016-03-09T06:09:21.384 ,2,0.00481599849538445,-2.500490657052761,FoVF,-0.6298282545147815,0.7042303183378532,2457456.755638068
hd 171238,4.863918172827525,-0.4899543278504531,18:34:43.676,-28:04:20.335,2016-04-06T16:06:18.031 ,4,-0.0010330255083571792,2.3231846596994616,FoVP,0.6930639758576097,0.7105214445528751,2457485.1730003133
hd 171238,4.863918172827525,-0.4899543278504531,18:34:43.676,-28:04:20.335,2016-04-06T17:52:52.233 ,2,0.004100010960683244,2.324737399989982,FoVF,0.6919118753435642,0.7113852118717767,2457485.247014608
hd 171238,4.863918172827525,-0.4899543278504531,18:34:43.676,-28:04:20.335,2016-04-29T16:04:37.432 ,3,4.579154217153746E-4,-2.56048346753193,FoVP,-0.47723505470934585,0.7152543712110222,2457508.1739805806
hd 171238,4.863918172827525,-0.4899543278504531,18:34:43.676,-28:04:20.335,2016-04-29T17:51:11.659 ,7,-0.003556918591300385,-2.557030723093235,FoVF,-0.4792370027383746,0.7131297195487811,2457508.2479941375
hd 171238,4.863918172827525,-0.4899543278504531,18:34:43.676,-28:04:20.335,2016-09-14T22:52:13.360 ,5,-0.0026963816876807043,-0.8325582632141658,FoVP,0.6688770009669396,0.7203578485721047,2457646.455478945
hd 171238,4.863918172827525,-0.4899543278504531,18:34:43.676,-28:04:20.335,2016-09-15T00:38:47.571 ,3,0.002316655771721733,-0.8307998590942214,FoVF,0.6679066267144765,0.7216897001508412,2457646.5294788587
hd 171238,4.863918172827525,-0.4899543278504531,18:34:43.676,-28:04:20.335,2016-10-15T22:29:49.176 ,5,-0.003330013233260464,0.7105733824340903,FoVP,-0.6637155982460394,0.7149284682333451,2457677.436853563
hd 171238,4.863918172827525,-0.4899543278504531,18:34:43.676,-28:04:20.335,2016-11-04T16:31:27.524 ,3,0.0012829401075455486,-0.5398563255143296,FoVP,0.4243018124215158,0.7096611552726292,2457697.1862122747
hd 171238,4.863918172827525,-0.4899543278504531,18:34:43.676,-28:04:20.335,2016-11-04T18:18:01.776 ,2,0.005285300613008019,-0.5435769466397846,FoVF,0.4266753367278789,0.7073655167614383,2457697.260213762
hd 171238,4.863918172827525,-0.4899543278504531,18:34:43.676,-28:04:20.335,2017-03-19T18:54:45.646 ,4,-0.0012230823632640192,-2.44074545355459,FoVP,-0.6916301128395413,0.7086111407907502,2457832.2881777417
hd 171238,4.863918172827525,-0.4899543278504531,18:34:43.676,-28:04:20.335,2017-04-22T06:26:40.039 ,3,3.0388592223002596E-4,2.4372691375971427,FoVP,0.5808547757822975,0.7140804026685771,2457865.7719493755
hd 171238,4.863918172827525,-0.4899543278504531,18:34:43.676,-28:04:20.335,2017-04-22T08:13:14.220 ,2,0.004184589232068398,2.4409034768768842,FoVF,0.5780330096797667,0.715718918025461,2457865.8459628527
hd 171238,4.863918172827525,-0.4899543278504531,18:34:43.676,-28:04:20.335,2017-05-08T18:33:26.688 ,1,0.004226533164721203,-2.75363614727538,FoVP,-0.28419934671660263,0.7192812586161773,2457882.278044721
hd 171238,4.863918172827525,-0.4899543278504531,18:34:43.676,-28:04:20.335,2017-05-08T20:20:00.856 ,4,0.001258603420231455,-2.7492783970657158,FoVF,-0.2869018217865599,0.7173412073465043,2457882.3520569243
hd 171238,4.863918172827525,-0.4899543278504531,18:34:43.676,-28:04:20.335,2017-05-09T00:33:40.957 ,7,-0.005859968202464179,-2.738943480784118,FoVP,-0.29326966337278537,0.7126901648121933,2457882.5282288687
hd 171238,4.863918172827525,-0.4899543278504531,18:34:43.676,-28:04:20.335,2017-09-25T19:24:52.832 ,2,0.0032140150000855494,-0.8489146270353864,FoVP,0.7120175198226221,0.7185080521975356,2458022.3104453986
hd 171238,4.863918172827525,-0.4899543278504531,18:34:43.676,-28:04:20.335,2017-10-31T08:36:20.277 ,2,0.003694624293029426,0.6072278805882791,FoVF,-0.5037925844182743,0.7090229342358553,2458057.8566555944
hd 171238,4.863918172827525,-0.4899543278504531,18:34:43.676,-28:04:20.335,2017-10-31T12:50:00.285 ,6,-0.004279550422101357,0.5969908876166483,FoVP,-0.4953531708630547,0.7130212022193411,2458058.032797939
hd 171238,4.863918172827525,-0.4899543278504531,18:34:43.676,-28:04:20.335,2017-11-12T18:57:05.255 ,5,-0.003317174471711184,-0.2602143990034639,FoVP,0.20362188214931223,0.7109937003368565,2458070.2867379817
hd 171238,4.863918172827525,-0.4899543278504531,18:34:43.676,-28:04:20.335,2017-11-12T20:43:39.432 ,5,-5.8233925010125E-4,-0.26496928305765166,FoVF,0.2068986909602213,0.7091276933329309,2458070.3607392586
hd 171238,4.863918172827525,-0.4899543278504531,18:34:43.676,-28:04:20.335,2018-02-11T22:22:38.934 ,2,0.004988559383049604,-3.129692146049171,FoVF,-0.11078702876012905,0.6976161971104821,2458161.429349369
hd 171238,4.863918172827525,-0.4899543278504531,18:34:43.676,-28:04:20.335,2018-02-12T02:36:19.057 ,3,7.744262694499248E-6,3.1413496321079397,FoVP,-0.10224695027940174,0.7011306306148078,2458161.605520781
hd 171238,4.863918172827525,-0.4899543278504531,18:34:43.676,-28:04:20.335,2018-02-12T04:22:53.249 ,6,-0.0020412272586954783,3.136230585276487,FoVF,-0.09862677721669101,0.7025755980129819,2458161.6795329223
hd 171238,4.863918172827525,-0.4899543278504531,18:34:43.676,-28:04:20.335,2018-02-12T08:36:33.082 ,7,-0.006812804353674534,3.1240048324897836,FoVP,-0.0899330473477886,0.7059384383780914,2458161.855701027
hd 171238,4.863918172827525,-0.4899543278504531,18:34:43.676,-28:04:20.335,2018-02-20T20:42:56.235 ,5,-0.0026006648339113735,2.508212577512224,FoVP,0.39579895001500337,0.7050769727761719,2458170.3607890904
hd 171238,4.863918172827525,-0.4899543278504531,18:34:43.676,-28:04:20.335,2018-02-20T22:29:30.421 ,5,-2.1432067151554634E-4,2.503263535906444,FoVF,0.39978298838890436,0.7037092712150851,2458170.4348019077
hd 171238,4.863918172827525,-0.4899543278504531,18:34:43.676,-28:04:20.335,2018-03-30T09:51:09.616 ,3,0.0020831091043781364,-2.414489812935826,FoVF,-0.710200162888299,0.7117711361956318,2458207.9117109342
hd 171238,4.863918172827525,-0.4899543278504531,18:34:43.676,-28:04:20.335,2018-05-12T01:30:46.069 ,7,-0.006542887606577568,2.889512175298107,FoVP,0.19863505732822598,0.7145742087030015,2458250.568069519
hd 171238,4.863918172827525,-0.4899543278504531,18:34:43.676,-28:04:20.335,2018-05-12T07:31:00.675 ,7,-0.005830154609093032,2.9072954423626385,FoVP,0.18564674704417425,0.7150843145891378,2458250.8182566985
hd 171238,4.863918172827525,-0.4899543278504531,18:34:43.676,-28:04:20.335,2018-05-12T13:31:15.249 ,7,-0.005476712390691525,2.925087409946203,FoVP,0.17269439587900082,0.7153481004666251,2458251.0684434297
hd 171238,4.863918172827525,-0.4899543278504531,18:34:43.676,-28:04:20.335,2018-05-12T19:31:29.812 ,7,-0.005477124533389587,2.9428808849506005,FoVP,0.15978791308920814,0.7153657263875673,2458251.3186299633
hd 171238,4.863918172827525,-0.4899543278504531,18:34:43.676,-28:04:20.335,2018-05-13T01:31:44.385 ,7,-0.0058257319984924465,2.9606690008079553,FoVP,0.14693701152885627,0.7151378736929052,2458251.568816546
hd 171238,4.863918172827525,-0.4899543278504531,18:34:43.676,-28:04:20.335,2018-05-13T07:31:58.991 ,7,-0.006516671853177648,2.9784452274472684,FoVP,0.13415115468573768,0.7146657205823181,2458251.8190034204
hd 171238,4.863918172827525,-0.4899543278504531,18:34:43.676,-28:04:20.335,2018-08-17T20:57:44.285 ,7,-0.006444860014207661,-0.4283548697261917,FoVP,0.21425309682753893,0.7185920907295854,2458348.378441863
hd 171238,4.863918172827525,-0.4899543278504531,18:34:43.676,-28:04:20.335,2018-08-17T22:44:18.576 ,7,-0.003912942521197914,-0.4237644080752664,FoVF,0.21132682246177378,0.720343469124016,2458348.452444444
hd 171238,4.863918172827525,-0.4899543278504531,18:34:43.676,-28:04:20.335,2018-08-18T02:57:58.631 ,2,0.0020502461157197445,-0.41280267839067253,FoVP,0.20429380759584673,0.7244675916268195,2458348.628589556
hd 171238,4.863918172827525,-0.4899543278504531,18:34:43.676,-28:04:20.335,2018-08-18T04:44:32.788 ,2,0.004528409475497989,-0.40818257473571906,FoVF,0.20131044163206901,0.7261810988575663,2458348.7025905643
hd 171238,4.863918172827525,-0.4899543278504531,18:34:43.676,-28:04:20.335,2018-08-31T21:06:00.245 ,3,2.0892327617961883E-4,0.5150700820778016,FoVP,-0.5187120472891821,0.7216762661528612,2458362.3830532897
hd 171238,4.863918172827525,-0.4899543278504531,18:34:43.676,-28:04:20.335,2018-08-31T22:52:34.475 ,6,-0.002999014711483,0.5192555812409841,FoVF,-0.5219886952229724,0.7200632319205041,2458362.457054115
hd 171238,4.863918172827525,-0.4899543278504531,18:34:43.676,-28:04:20.335,2019-02-19T09:37:32.033 ,4,-0.0010795732062209241,-2.7938856318367553,FoVP,-0.3617510643365875,0.7059717264123391,2458533.8985657855
hd 171238,4.863918172827525,-0.4899543278504531,18:34:43.676,-28:04:20.335,2019-02-19T11:24:06.201 ,7,-0.004761318869550668,-2.79796928457668,FoVF,-0.3591036140590048,0.7082207024942054,2458533.9725782718
hd 171238,4.863918172827525,-0.4899543278504531,18:34:43.676,-28:04:20.335,2019-03-08T23:28:03.167 ,7,-0.004041254693853075,2.3323221649529753,FoVF,0.6211931919603038,0.7102028231304205,2458551.4768600045
hd 171238,4.863918172827525,-0.4899543278504531,18:34:43.676,-28:04:20.335,2019-04-10T03:14:44.581 ,2,0.0020673498866040445,-2.42160622755613,FoVP,-0.6830239022923837,0.7160907026256371,2458583.637460353
hd 171238,4.863918172827525,-0.4899543278504531,18:34:43.676,-28:04:20.335,2019-04-10T05:01:18.793 ,6,-0.00309537877297744,-2.420186553605039,FoVF,-0.6837923237294973,0.7150190573062157,2458583.7114746748
hd 171238,4.863918172827525,-0.4899543278504531,18:34:43.676,-28:04:20.335,2019-08-24T08:17:18.992 ,7,-0.006323877743235833,0.371660351933019,FoVP,-0.38718501768344804,0.7168120293172285,2458719.8498926805
hd 171238,4.863918172827525,-0.4899543278504531,18:34:43.676,-28:04:20.335,2019-08-24T10:03:53.142 ,6,-0.0027071998938583246,0.3678476123902625,FoVF,-0.38467931546513306,0.7190052290410569,2458719.9238931267
