Target, ra[rad], dec[rad], ra[h:m:s], dec[d:m:s], ObservationTimeAtGaia[UTC], CcdRow[1-7], zetaFieldAngle[rad], scanAngle[rad], Fov[FovP=preceding/FovF=following], parallaxFactorAlongScan, parallaxFactorAcrossScan, ObservationTimeAtBarycentre[BarycentricJulianDateInTCB]
HIP 49699,2.656037758684353,0.5976402419340764,10:08:43.141,+34:14:32.149,2014-10-21T06:24:42.159 ,2,0.004440133423860639,-1.8904696884345342,FoVF,-0.6010756073564048,0.7102687339534028,2456951.7659301492
HIP 49699,2.656037758684353,0.5976402419340764,10:08:43.141,+34:14:32.149,2014-10-21T10:38:22.154 ,7,-0.006476511143421711,-1.8973498903608295,FoVP,-0.5977730037763939,0.7143962645522633,2456951.9421027587
HIP 49699,2.656037758684353,0.5976402419340764,10:08:43.141,+34:14:32.149,2014-12-11T12:02:52.979 ,4,0.0016711113355147133,-2.271084190208862,FoVF,-0.5584604336716407,0.7041305401033762,2457003.0054544546
HIP 49699,2.656037758684353,0.5976402419340764,10:08:43.141,+34:14:32.149,2015-04-30T23:47:45.296 ,5,-0.00287106333201427,-0.3066803677989655,FoVP,0.6919313942747332,0.7187171010309562,2457143.4935643715
HIP 49699,2.656037758684353,0.5976402419340764,10:08:43.141,+34:14:32.149,2015-05-01T01:34:19.506 ,3,0.002372016375990535,-0.30594852833006364,FoVF,0.6912323765896222,0.7197209286869024,2457143.5675647133
HIP 49699,2.656037758684353,0.5976402419340764,10:08:43.141,+34:14:32.149,2015-06-01T13:13:38.126 ,2,0.0052914178447475155,1.0018207949998938,FoVF,-0.6562440259937705,0.7204484707682389,2457175.0503240637
HIP 49699,2.656037758684353,0.5976402419340764,10:08:43.141,+34:14:32.149,2015-06-01T17:27:18.148 ,6,-0.004991417781540733,0.99482579265824,FoVP,-0.6514903187417974,0.7236491066274704,2457175.226466352
HIP 49699,2.656037758684353,0.5976402419340764,10:08:43.141,+34:14:32.149,2015-06-23T11:31:24.260 ,3,0.0014133776355300773,-0.40133449222198847,FoVP,0.3899445371561365,0.7236352189517458,2457196.9775798833
HIP 49699,2.656037758684353,0.5976402419340764,10:08:43.141,+34:14:32.149,2015-06-23T13:17:58.512 ,2,0.004581517555336895,-0.405459430734095,FoVF,0.3921096340418137,0.7217062911372804,2457197.0515822126
HIP 49699,2.656037758684353,0.5976402419340764,10:08:43.141,+34:14:32.149,2015-10-31T23:48:15.315 ,2,0.0029353587158133547,-1.9056357333832075,FoVP,-0.6768070899665193,0.710441454935267,2457327.4915779275
HIP 49699,2.656037758684353,0.5976402419340764,10:08:43.141,+34:14:32.149,2015-11-01T01:34:49.527 ,6,-0.0021825632544769276,-1.9075147160842343,FoVF,-0.675989511298126,0.7115553372282459,2457327.5655918084
HIP 49699,2.656037758684353,0.5976402419340764,10:08:43.141,+34:14:32.149,2015-12-02T23:18:50.703 ,4,-0.0018022652962558564,2.669601005273266,FoVP,0.6416062653994702,0.7062669207474591,2457359.474129145
HIP 49699,2.656037758684353,0.5976402419340764,10:08:43.141,+34:14:32.149,2015-12-03T01:05:24.907 ,3,0.0032514489278664556,2.671841057177834,FoVF,0.639410390738715,0.7077619187703033,2457359.5481427475
HIP 49699,2.656037758684353,0.5976402419340764,10:08:43.141,+34:14:32.149,2015-12-20T23:20:53.272 ,2,0.0018768685425264958,-2.472505160026382,FoVP,-0.4306376993079422,0.7069836870130904,2457377.4770442457
HIP 49699,2.656037758684353,0.5976402419340764,10:08:43.141,+34:14:32.149,2015-12-21T01:07:27.484 ,6,-0.0024046439012145033,-2.4689722755367858,FoVF,-0.43327366326181105,0.7045983845202862,2457377.551056923
HIP 49699,2.656037758684353,0.5976402419340764,10:08:43.141,+34:14:32.149,2016-03-23T19:36:51.227 ,7,-0.006905580599247583,0.5633259735900793,FoVP,0.15006053562294758,0.7030098465735873,2457471.32230525
HIP 49699,2.656037758684353,0.5976402419340764,10:08:43.141,+34:14:32.149,2016-03-23T21:23:25.533 ,7,-0.0045846809097175,0.5682080743503952,FoVF,0.1461463606909301,0.7046425414731547,2457471.396308869
HIP 49699,2.656037758684353,0.5976402419340764,10:08:43.141,+34:14:32.149,2016-03-24T01:37:05.628 ,3,8.186559030378258E-4,0.57988420958283,FoVP,0.1367433179937721,0.7084451517569267,2457471.5724565135
HIP 49699,2.656037758684353,0.5976402419340764,10:08:43.141,+34:14:32.149,2016-03-24T03:23:39.805 ,3,0.003037152079479266,0.584812650266729,FoVF,0.13275678673233907,0.7100069101743508,2457471.646458615
HIP 49699,2.656037758684353,0.5976402419340764,10:08:43.141,+34:14:32.149,2016-04-01T09:29:52.719 ,2,0.004017496425541279,1.1668935305060764,FoVF,-0.3771431708722779,0.7122527331599047,2457479.9002248836
HIP 49699,2.656037758684353,0.5976402419340764,10:08:43.141,+34:14:32.149,2016-04-01T13:43:32.697 ,4,-0.0019093418080465363,1.178241726950805,FoVP,-0.3872151249724979,0.7087345166366761,2457480.076369482
HIP 49699,2.656037758684353,0.5976402419340764,10:08:43.141,+34:14:32.149,2016-04-01T15:30:06.958 ,7,-0.004471350310647717,1.1829707286175575,FoVF,-0.3914130471529622,0.7072287100005341,2457480.1503718537
HIP 49699,2.656037758684353,0.5976402419340764,10:08:43.141,+34:14:32.149,2016-05-11T00:57:09.087 ,2,0.0022348818242597882,-0.39088530290290174,FoVP,0.7176500732454822,0.7193131340381905,2457519.540788039
HIP 49699,2.656037758684353,0.5976402419340764,10:08:43.141,+34:14:32.149,2016-06-17T14:15:30.691 ,2,0.005000465519816316,0.7259669721649482,FoVF,-0.47884538657401576,0.7197015261428088,2457557.0919460673
HIP 49699,2.656037758684353,0.5976402419340764,10:08:43.141,+34:14:32.149,2016-06-17T18:29:10.785 ,4,-9.586350478580704E-4,0.7151059194910908,FoVP,-0.4712898203693692,0.7229532585308469,2457557.268091296
HIP 49699,2.656037758684353,0.5976402419340764,10:08:43.141,+34:14:32.149,2016-06-17T20:15:44.960 ,7,-0.003410841477856891,0.7105153361235989,FoVF,-0.4680949964974629,0.7243068947021158,2457557.3420923823
HIP 49699,2.656037758684353,0.5976402419340764,10:08:43.141,+34:14:32.149,2016-07-01T00:38:08.751 ,6,-0.004578606993601639,-0.1899154114059945,FoVP,0.14492418948756605,0.7262424605802269,2457570.5234064646
HIP 49699,2.656037758684353,0.5976402419340764,10:08:43.141,+34:14:32.149,2016-07-01T02:24:42.900 ,6,-0.0027062475635629153,-0.1947643959026452,FoVF,0.14767309799705858,0.7249218313936594,2457570.5974082546
