Target, ra[rad], dec[rad], ra[h:m:s], dec[d:m:s], ObservationTimeAtGaia[UTC], CcdRow[1-7], zetaFieldAngle[rad], scanAngle[rad], Fov[FovP=preceding/FovF=following], parallaxFactorAlongScan, parallaxFactorAcrossScan, ObservationTimeAtBarycentre[BarycentricJulianDateInTCB]
HD 22781,0.9635326182689384,0.5554735727564912,03:40:49.525,+31:49:34.649,2015-07-08T21:03:00.475 ,6,-0.0029825312132962046,-2.9272935921939522,FoVF,-0.18908357559922875,0.7299252791135091,2457212.3740593013
HD 22781,0.9635326182689384,0.5554735727564912,03:40:49.525,+31:49:34.649,2015-07-22T19:24:59.092 ,5,-0.002193542145499264,2.4181564545782344,FoVP,0.5101163984348496,0.7291085583595659,2457226.3070530817
HD 22781,0.9635326182689384,0.5554735727564912,03:40:49.525,+31:49:34.649,2015-07-22T21:11:33.291 ,4,7.535684024819053E-4,2.4138664676363506,FoVF,0.5133468744377688,0.7275834177957803,2457226.381066165
HD 22781,0.9635326182689384,0.5554735727564912,03:40:49.525,+31:49:34.649,2015-08-28T08:42:26.862 ,5,1.0184874954605282E-4,-2.608169533879183,FoVF,-0.7190509834326322,0.7234596305739278,2457262.864246733
HD 22781,0.9635326182689384,0.5554735727564912,03:40:49.525,+31:49:34.649,2016-01-14T15:59:49.867 ,7,-0.004490386924908046,-0.6025533981901943,FoVF,0.4020793786628943,0.6962832310734146,2457402.170932583
HD 22781,0.9635326182689384,0.5554735727564912,03:40:49.525,+31:49:34.649,2016-02-01T16:02:36.187 ,3,0.002096716135186154,0.5662007570783114,FoVF,-0.629772496581849,0.7033324783587926,2457420.171280114
HD 22781,0.9635326182689384,0.5554735727564912,03:40:49.525,+31:49:34.649,2016-03-04T01:48:41.905 ,4,-0.0013680131127422627,-1.0410394344904628,FoVP,0.6687346784847333,0.7064637700171673,2457451.575211735
HD 22781,0.9635326182689384,0.5554735727564912,03:40:49.525,+31:49:34.649,2016-03-04T03:35:16.122 ,2,0.0038164017990896287,-1.0427646740568872,FoVF,0.6695696386197986,0.7053043313601731,2457451.649211707
HD 22781,0.9635326182689384,0.5554735727564912,03:40:49.525,+31:49:34.649,2016-07-16T10:08:54.881 ,2,0.004449410417442097,-2.6971198466283153,FoVF,-0.42420399099131995,0.7228928394955011,2457585.920455255
HD 22781,0.9635326182689384,0.5554735727564912,03:40:49.525,+31:49:34.649,2016-07-16T14:22:34.909 ,6,-0.0038665224152958826,-2.7062899720760036,FoVP,-0.4190406380150027,0.7278271504942118,2457586.0966267446
HD 22781,0.9635326182689384,0.5554735727564912,03:40:49.525,+31:49:34.649,2016-08-07T08:24:53.678 ,7,-0.006878811228873973,2.216579194484376,FoVP,0.6724264806112287,0.7271827008133989,2457607.850123231
HD 22781,0.9635326182689384,0.5554735727564912,03:40:49.525,+31:49:34.649,2016-08-07T10:11:27.849 ,6,-0.0022662208809345625,2.214125853355758,FoVF,0.6742081982721995,0.725939036805935,2457607.924136781
HD 22781,0.9635326182689384,0.5554735727564912,03:40:49.525,+31:49:34.649,2016-09-07T03:52:00.029 ,2,0.003851079582915847,-2.676384432845164,FoVF,-0.6751165812038814,0.7213346001262524,2457638.6635808935
HD 22781,0.9635326182689384,0.5554735727564912,03:40:49.525,+31:49:34.649,2017-01-22T23:05:13.128 ,7,-0.004704544562155059,-0.7880776326506639,FoVF,0.5455766657094863,0.6980844274793668,2457776.4656102792
HD 22781,0.9635326182689384,0.5554735727564912,03:40:49.525,+31:49:34.649,2017-02-15T06:21:19.563 ,4,5.905544091992942E-4,0.5627754255249486,FoVF,-0.7006039571049513,0.7055443282666817,2457799.7662478853
HD 22781,0.9635326182689384,0.5554735727564912,03:40:49.525,+31:49:34.649,2017-03-14T12:07:25.905 ,6,-0.003216673297859038,-1.0162576236298795,FoVF,0.5892028736681306,0.710271182137208,2457827.0039511644
HD 22781,0.9635326182689384,0.5554735727564912,03:40:49.525,+31:49:34.649,2017-07-26T16:53:52.528 ,1,0.0038552441154928977,-2.6045715796498743,FoVP,-0.5708781463710959,0.721316679357084,2457961.2025317345
HD 22781,0.9635326182689384,0.5554735727564912,03:40:49.525,+31:49:34.649,2017-07-26T18:40:26.754 ,5,-4.3757245598652865E-4,-2.607521684853868,FoVF,-0.569299925671517,0.7232399639161663,2457961.276545407
HD 22781,0.9635326182689384,0.5554735727564912,03:40:49.525,+31:49:34.649,2017-08-22T22:45:05.201 ,3,4.6139663252569695E-4,2.124013464269563,FoVP,0.7207100640666025,0.721836073770857,2457988.448982856
HD 22781,0.9635326182689384,0.5554735727564912,03:40:49.525,+31:49:34.649,2017-08-23T00:31:39.414 ,1,0.00570577779496372,2.123706374605599,FoVF,0.720755531084165,0.7217952784581233,2457988.522997167
HD 22781,0.9635326182689384,0.5554735727564912,03:40:49.525,+31:49:34.649,2017-09-17T16:36:28.516 ,2,0.0016084225250400294,-2.7833783526054576,FoVP,-0.5871163256853066,0.7165443707774255,2458014.1954391235
HD 22781,0.9635326182689384,0.5554735727564912,03:40:49.525,+31:49:34.649,2017-09-17T18:23:02.731 ,6,-0.003160911578691512,-2.781022510133435,FoVF,-0.5886935430000578,0.7145687193155718,2458014.269452806
HD 22781,0.9635326182689384,0.5554735727564912,03:40:49.525,+31:49:34.649,2018-02-01T23:48:54.169 ,3,0.0012703710542592982,-0.9067082837860552,FoVP,0.6418687519906452,0.7034841984691956,2458151.4950600294
HD 22781,0.9635326182689384,0.5554735727564912,03:40:49.525,+31:49:34.649,2018-02-02T01:35:28.356 ,1,0.006537903371382752,-0.9050164587590042,FoVF,0.6407386283921213,0.7050465599208976,2458151.5690598004
HD 22781,0.9635326182689384,0.5554735727564912,03:40:49.525,+31:49:34.649,2018-03-01T23:31:29.448 ,5,-0.002025714848052921,0.49412898896435076,FoVP,-0.6835262668111188,0.7095575330432636,2458179.4802138
HD 22781,0.9635326182689384,0.5554735727564912,03:40:49.525,+31:49:34.649,2018-03-24T13:16:24.841 ,7,-0.00420851252807679,-0.940363285356104,FoVF,0.45998808201589236,0.7148159333718829,2458202.0510051134
HD 22781,0.9635326182689384,0.5554735727564912,03:40:49.525,+31:49:34.649,2018-08-06T13:50:28.145 ,4,0.0010024246336197834,-2.5707427449442313,FoVF,-0.664316149918893,0.7201031530533638,2458337.076134728
HD 22781,0.9635326182689384,0.5554735727564912,03:40:49.525,+31:49:34.649,2018-09-27T13:29:29.075 ,3,0.002746293007172833,-2.9488834095095013,FoVF,-0.4523511618039789,0.7122694396942328,2458389.06640974
HD 22781,0.9635326182689384,0.5554735727564912,03:40:49.525,+31:49:34.649,2019-02-12T06:57:47.123 ,3,9.853262437071522E-5,-0.98519091496791,FoVP,0.6977119076558619,0.7069055043574919,2458526.791920195
HD 22781,0.9635326182689384,0.5554735727564912,03:40:49.525,+31:49:34.649,2019-02-12T08:44:21.327 ,1,0.005585109909581499,-0.9846403495489852,FoVF,0.6972586564815298,0.7076054300442297,2458526.8659198745
HD 22781,0.9635326182689384,0.5554735727564912,03:40:49.525,+31:49:34.649,2019-03-17T08:16:15.673 ,4,0.0018174494945680908,0.34029482062891886,FoVF,-0.5691747400034393,0.7128505615665787,2458559.84321213
HD 22781,0.9635326182689384,0.5554735727564912,03:40:49.525,+31:49:34.649,2019-03-17T12:29:55.607 ,7,-0.007061967679972825,0.33091143923120514,FoVP,-0.5622624125867904,0.7167454222591232,2458560.0193529953
HD 22781,0.9635326182689384,0.5554735727564912,03:40:49.525,+31:49:34.649,2019-04-02T12:36:48.042 ,7,-0.006209223921367776,-0.7658906531526375,FoVP,0.2625198136420192,0.7208844426660507,2458576.0228091283
HD 22781,0.9635326182689384,0.5554735727564912,03:40:49.525,+31:49:34.649,2019-04-02T14:23:22.175 ,7,-0.0034218558502595573,-0.7704899329731971,FoVF,0.2652256622129563,0.7190455570353819,2458576.0968098184
HD 22781,0.9635326182689384,0.5554735727564912,03:40:49.525,+31:49:34.649,2019-04-02T20:23:36.475 ,1,0.006097939846750016,-0.7859753000557123,FoVF,0.27425632975531944,0.7127667972535604,2458576.3469568375
HD 22781,0.9635326182689384,0.5554735727564912,03:40:49.525,+31:49:34.649,2019-08-17T04:43:18.805 ,5,-0.002199453354328186,2.1524365418334606,FoVP,0.7081791527266837,0.719245283997214,2458712.6971570323
