Target, ra[rad], dec[rad], ra[h:m:s], dec[d:m:s], ObservationTimeAtGaia[UTC], CcdRow[1-7], zetaFieldAngle[rad], scanAngle[rad], Fov[FovP=preceding/FovF=following], parallaxFactorAlongScan, parallaxFactorAcrossScan, ObservationTimeAtBarycentre[BarycentricJulianDateInTCB]
HD 100777,3.0362564359610253,-0.0830025321309074,11:35:51.523,-04:45:20.501,2018-01-20T09:16:18.470 ,1,0.003937864787822089,-2.0978450789894794,FoVP,-0.44319278558065933,0.7099979851310032,2458138.8904992943
HD 100777,3.0362564359610253,-0.0830025321309074,11:35:51.523,-04:45:20.501,2018-01-20T11:02:52.654 ,5,-6.379053458867903E-5,-2.0940014582444064,FoVF,-0.44538220413980434,0.7077899252092709,2458138.964512313
HD 100777,3.0362564359610253,-0.0830025321309074,11:35:51.523,-04:45:20.501,2018-06-03T03:56:58.302 ,5,-0.0035134643048413106,-0.37552228953407873,FoVP,0.6780565117454032,0.7185865644043608,2458272.66702751
HD 100777,3.0362564359610253,-0.0830025321309074,11:35:51.523,-04:45:20.501,2018-06-03T05:43:32.518 ,4,0.001450141333509223,-0.37389919593906634,FoVF,0.677212320236303,0.7198074004736499,2458272.741027629
HD 100777,3.0362564359610253,-0.0830025321309074,11:35:51.523,-04:45:20.501,2018-07-05T17:19:44.574 ,3,0.003213106722770364,1.186329022598477,FoVF,-0.6579287304519519,0.7214036510684816,2458305.2213663757
HD 100777,3.0362564359610253,-0.0830025321309074,11:35:51.523,-04:45:20.501,2018-07-25T09:36:45.076 ,6,-0.005349477453145085,-0.01583865050042014,FoVP,0.40586776160979393,0.7229390348783374,2458324.898127365
HD 100777,3.0362564359610253,-0.0830025321309074,11:35:51.523,-04:45:20.501,2018-07-25T11:23:19.242 ,6,-0.0016391445210093042,-0.01949239743474113,FoVF,0.40829798505203413,0.7207225337628063,2458324.972128043
HD 100777,3.0362564359610253,-0.0830025321309074,11:35:51.523,-04:45:20.501,2018-12-12T04:45:36.283 ,6,-0.005256337416050594,-1.9672360784090512,FoVP,-0.6995763956652506,0.708590619502381,2458464.698726738
HD 100777,3.0362564359610253,-0.0830025321309074,11:35:51.523,-04:45:20.501,2019-01-14T10:14:53.715 ,4,-9.103980730757055E-4,2.9585801631557898,FoVP,0.5411110413399548,0.7092669311397809,2458497.9306615563
HD 100777,3.0362564359610253,-0.0830025321309074,11:35:51.523,-04:45:20.501,2019-01-14T12:01:27.912 ,3,0.0027504532083087703,2.962756253437978,FoVF,0.5379301732987025,0.7109473886390846,2458498.00467514
HD 100777,3.0362564359610253,-0.0830025321309074,11:35:51.523,-04:45:20.501,2019-01-28T22:21:58.178 ,3,9.422565561587951E-4,-2.3027714831600195,FoVP,-0.23966757108605186,0.710916809582624,2458512.436785948
HD 100777,3.0362564359610253,-0.0830025321309074,11:35:51.523,-04:45:20.501,2019-01-29T00:08:32.395 ,6,-0.0018911195601495623,-2.298012109850309,FoVF,-0.2425761999928232,0.7090280393936301,2458512.5107987016
HD 100777,3.0362564359610253,-0.0830025321309074,11:35:51.523,-04:45:20.501,2019-06-14T05:07:21.781 ,5,-0.002541016241500702,-0.3815026395071234,FoVP,0.7176953756706874,0.7199810210524948,2458648.7148957234
HD 100777,3.0362564359610253,-0.0830025321309074,11:35:51.523,-04:45:20.501,2019-06-14T06:53:55.991 ,3,0.002639664633905505,-0.38096427743966543,FoVF,0.7174765358934325,0.7203237254178577,2458648.7888955637
HD 100777,3.0362564359610253,-0.0830025321309074,11:35:51.523,-04:45:20.501,2019-07-17T20:17:37.776 ,1,0.00632323607508652,-0.17285359977659362,FoVF,0.541545567624441,0.717013732228722,2458682.343850852
HD 100777,3.0362564359610253,-0.0830025321309074,11:35:51.523,-04:45:20.501,2019-07-18T00:31:17.719 ,4,-0.00154782457047077,-0.16329785527275825,FoVP,0.5341376411809412,0.7207756495875185,2458682.5199924204
HD 100777,3.0362564359610253,-0.0830025321309074,11:35:51.523,-04:45:20.501,2019-07-18T02:17:51.973 ,7,-0.004800325222753721,-0.1592389519172458,FoVF,0.5309950114550431,0.7223551366357474,2458682.593993623
HD 100777,3.0362564359610253,-0.0830025321309074,11:35:51.523,-04:45:20.501,2019-08-01T18:51:07.992 ,3,4.748412614882412E-4,0.8190510159728087,FoVP,-0.2223810946251964,0.718295249820282,2458697.2825957774
HD 100777,3.0362564359610253,-0.0830025321309074,11:35:51.523,-04:45:20.501,2019-08-01T20:37:42.174 ,3,0.0030452310075181374,0.8235890100698575,FoVF,-0.22519226136931142,0.7165279561869543,2458697.3565971903
